HS4,HS4 Description,Rank,Country of Origin,BaselineShare,BaselineSharePct,Old Tariff,Old TariffPct
3907,"Polyethers, Expoxides & Polyesters, Primary Forms",3,Taiwan,0.13776856387264905,13.776856387264905,0.095108268843795,9.510826884379501
3907,"Polyethers, Expoxides & Polyesters, Primary Forms",4,Canada,0.13238659137221065,13.238659137221065,0.0035338124681907,0.35338124681907
3907,"Polyethers, Expoxides & Polyesters, Primary Forms",5,Germany,0.10221671367732375,10.221671367732375,0.0761859314810586,7.61859314810586
3907,"Polyethers, Expoxides & Polyesters, Primary Forms",6,Thailand,0.060269437214845144,6.026943721484514,0.097193261415896,9.7193261415896
3907,"Polyethers, Expoxides & Polyesters, Primary Forms",7,Japan,0.05317268308742037,5.317268308742037,0.0689084935130409,6.89084935130409
3907,"Polyethers, Expoxides & Polyesters, Primary Forms",8,Vietnam,0.04085171743276731,4.085171743276731,0.1048980934350301,10.489809343503008
3907,"Polyethers, Expoxides & Polyesters, Primary Forms",9,Netherlands,0.028929091320074558,2.8929091320074556,0.077541193643913,7.7541193643913005
3907,"Polyethers, Expoxides & Polyesters, Primary Forms",10,China,0.028204425827885172,2.8204425827885173,0.4683889702767347,46.83889702767347
3908,Polyamides In Primary Forms,1,Canada,0.24313602216249777,24.313602216249777,0.0030113778949434,0.30113778949434
3908,Polyamides In Primary Forms,2,Germany,0.23995461044228464,23.995461044228463,0.074842987602463,7.4842987602463
3908,Polyamides In Primary Forms,3,Switzerland,0.0954314293934174,9.54314293934174,0.0932821050342235,9.32821050342235
3908,Polyamides In Primary Forms,4,France,0.07109397003262181,7.109397003262181,0.0617237085067656,6.172370850676559
3908,Polyamides In Primary Forms,5,Netherlands,0.06916346704642752,6.916346704642752,0.0977749962998372,9.77749962998372
3908,Polyamides In Primary Forms,6,Slovenia,0.06879975069261365,6.8799750692613655,0.034106749253063,3.4106749253063
3908,Polyamides In Primary Forms,7,Japan,0.06278807802583325,6.278807802583325,0.0923076726334534,9.230767263345339
3908,Polyamides In Primary Forms,8,Belgium,0.05596306909565229,5.596306909565229,0.0509738543119172,5.09738543119172
3908,Polyamides In Primary Forms,9,Spain,0.046985636742886236,4.698563674288623,0.0391517042183221,3.91517042183221
3908,Polyamides In Primary Forms,10,"Korea, South",0.04668396636576547,4.668396636576547,0.0436775030557576,4.36775030557576
3909,"Amino-resins, Phenolics & Polyurethanes, Prim Form",1,Germany,0.2653508681433391,26.53508681433391,0.1036641987143777,10.366419871437769
3909,"Amino-resins, Phenolics & Polyurethanes, Prim Form",2,Canada,0.2229211828854825,22.29211828854825,0.0015985291964988,0.15985291964988002
3909,"Amino-resins, Phenolics & Polyurethanes, Prim Form",3,China,0.20766384985130057,20.766384985130056,0.365948356391533,36.5948356391533
3909,"Amino-resins, Phenolics & Polyurethanes, Prim Form",4,Belgium,0.06406455582947777,6.406455582947777,0.1113036621269077,11.13036621269077
3909,"Amino-resins, Phenolics & Polyurethanes, Prim Form",5,"Korea, South",0.06256223983209579,6.256223983209579,0.0785403777989168,7.85403777989168
3909,"Amino-resins, Phenolics & Polyurethanes, Prim Form",6,Spain,0.04721634226114982,4.721634226114982,0.1199344043159399,11.993440431593989
3909,"Amino-resins, Phenolics & Polyurethanes, Prim Form",7,Hungary,0.03648169481817851,3.648169481817851,0.138807592581275,13.880759258127501
3909,"Amino-resins, Phenolics & Polyurethanes, Prim Form",8,Japan,0.03413572686322565,3.413572686322565,0.1098421118423602,10.98421118423602
3909,"Amino-resins, Phenolics & Polyurethanes, Prim Form",9,Netherlands,0.030538103345649333,3.0538103345649334,0.1009107371707027,10.09107371707027
3909,"Amino-resins, Phenolics & Polyurethanes, Prim Form",10,Mexico,0.029065436170100954,2.9065436170100956,0.0058252541967729,0.58252541967729
3910,"Silicones, In Primary Forms",1,Germany,0.3126892028904133,31.26892028904133,0.0477563253356021,4.77563253356021
3910,"Silicones, In Primary Forms",2,Japan,0.22423069156653067,22.423069156653067,0.0552920071089404,5.52920071089404
3910,"Silicones, In Primary Forms",3,China,0.12262287873795634,12.262287873795634,0.4454390854492418,44.54390854492418
3910,"Silicones, In Primary Forms",4,Canada,0.11542689012039828,11.542689012039828,0.0151456297270483,1.51456297270483
3910,"Silicones, In Primary Forms",5,France,0.05555198152664073,5.555198152664073,0.0516973820158091,5.16973820158091
3910,"Silicones, In Primary Forms",6,Brazil,0.05439332290548863,5.439332290548863,0.0507646900104452,5.07646900104452
3910,"Silicones, In Primary Forms",7,Thailand,0.04178776020082215,4.178776020082215,0.0703004597841743,7.03004597841743
3910,"Silicones, In Primary Forms",8,"Korea, South",0.037348312850386,3.7348312850386,0.0457765393270777,4.57765393270777
3910,"Silicones, In Primary Forms",9,Belgium,0.02218445591714116,2.218445591714116,0.061537069108155,6.1537069108155
3910,"Silicones, In Primary Forms",10,United Kingdom,0.013764503284222756,1.3764503284222755,0.0593807568190017,5.93807568190017
3911,"Petro Resins, Polysulfides Etc Nesoi, Primary Form",1,Germany,0.2336826780295472,23.36826780295472,0.0472466214072484,4.72466214072484
3911,"Petro Resins, Polysulfides Etc Nesoi, Primary Form",2,Japan,0.15745358731976303,15.745358731976303,0.05738920497527,5.738920497527
3911,"Petro Resins, Polysulfides Etc Nesoi, Primary Form",3,United Kingdom,0.13290173642586625,13.290173642586625,0.0405590708318027,4.05590708318027
3911,"Petro Resins, Polysulfides Etc Nesoi, Primary Form",4,"Korea, South",0.12205439848140268,12.205439848140268,0.048888093491698,4.8888093491698
3911,"Petro Resins, Polysulfides Etc Nesoi, Primary Form",5,Canada,0.12082104861337185,12.082104861337186,0.0040386505645874,0.40386505645874
3911,"Petro Resins, Polysulfides Etc Nesoi, Primary Form",6,China,0.11603322684438584,11.603322684438584,0.482047433051417,48.2047433051417
3911,"Petro Resins, Polysulfides Etc Nesoi, Primary Form",7,France,0.06081161556774997,6.0811615567749975,0.0992070788880835,9.92070788880835
3911,"Petro Resins, Polysulfides Etc Nesoi, Primary Form",8,India,0.02220456710831157,2.220456710831157,0.0659871162731446,6.598711627314461
3911,"Petro Resins, Polysulfides Etc Nesoi, Primary Form",9,Taiwan,0.017574981419160227,1.7574981419160227,0.1167830864353672,11.67830864353672
3911,"Petro Resins, Polysulfides Etc Nesoi, Primary Form",10,Netherlands,0.016462160190441343,1.6462160190441344,0.1013678910656124,10.13678910656124
3912,"Cellulose And Chemical Deriv Nesoi, Primary Forms",1,Germany,0.2759964534714053,27.599645347140527,0.0390635212090199,3.9063521209019902
3912,"Cellulose And Chemical Deriv Nesoi, Primary Forms",2,Japan,0.13562227878481084,13.562227878481083,0.0251315944481028,2.51315944481028
3912,"Cellulose And Chemical Deriv Nesoi, Primary Forms",3,"Korea, South",0.1157928968757812,11.57928968757812,0.0034527222193238,0.34527222193238
3912,"Cellulose And Chemical Deriv Nesoi, Primary Forms",4,China,0.09540151664189854,9.540151664189853,0.4247235674543825,42.47235674543825
3912,"Cellulose And Chemical Deriv Nesoi, Primary Forms",5,Belgium,0.08763414375537237,8.763414375537238,0.0212277052017258,2.1227705201725797
3912,"Cellulose And Chemical Deriv Nesoi, Primary Forms",6,Brazil,0.07279989979258718,7.279989979258718,0.2081453103034618,20.81453103034618
3912,"Cellulose And Chemical Deriv Nesoi, Primary Forms",7,Czech Republic,0.06413162674307628,6.413162674307628,0.1128695148193664,11.28695148193664
3912,"Cellulose And Chemical Deriv Nesoi, Primary Forms",8,India,0.05505598074423501,5.505598074423501,0.0276168559450702,2.76168559450702
3912,"Cellulose And Chemical Deriv Nesoi, Primary Forms",9,Mexico,0.04994896446908914,4.994896446908914,0.0024211647244445,0.24211647244445
3912,"Cellulose And Chemical Deriv Nesoi, Primary Forms",10,Thailand,0.047616238721744183,4.761623872174418,0.0421218957159347,4.21218957159347
3913,"Natural (inc Modified) Polymers Nesoi, Primary Fms",1,China,0.2873306131524451,28.733061315244512,0.4210036628137182,42.10036628137182
3913,"Natural (inc Modified) Polymers Nesoi, Primary Fms",2,Sweden,0.19631961431075914,19.631961431075915,0.0248932000772232,2.48932000772232
3913,"Natural (inc Modified) Polymers Nesoi, Primary Fms",3,Austria,0.17622684048169604,17.622684048169603,0.0373377436912627,3.73377436912627
3913,"Natural (inc Modified) Polymers Nesoi, Primary Fms",4,Norway,0.07810885470712067,7.810885470712067,0.1023373782332308,10.23373782332308
3913,"Natural (inc Modified) Polymers Nesoi, Primary Fms",5,France,0.06658325420624256,6.658325420624256,0.0375948732767682,3.75948732767682
3913,"Natural (inc Modified) Polymers Nesoi, Primary Fms",6,Japan,0.06396784122698385,6.396784122698385,0.0775682011861556,7.756820118615559
3913,"Natural (inc Modified) Polymers Nesoi, Primary Fms",7,Italy,0.03856124806854497,3.856124806854497,0.0446484506757802,4.46484506757802
3913,"Natural (inc Modified) Polymers Nesoi, Primary Fms",8,United Kingdom,0.03516616089765604,3.5166160897656042,0.079779812931871,7.9779812931871
3913,"Natural (inc Modified) Polymers Nesoi, Primary Fms",9,Canada,0.03051030516058736,3.051030516058736,0.0171427639979352,1.7142763997935202
3913,"Natural (inc Modified) Polymers Nesoi, Primary Fms",10,Denmark,0.02722526778796421,2.722526778796421,0.0249074715552135,2.4907471555213503
3914,"Ion-exchangers Basd On Plastics, In Primary Forms",1,Sweden,0.35114469024033884,35.11446902403389,0.0212669838847522,2.1266983884752197
3914,"Ion-exchangers Basd On Plastics, In Primary Forms",2,China,0.1534572832862495,15.345728328624949,0.4367701211681468,43.67701211681468
3914,"Ion-exchangers Basd On Plastics, In Primary Forms",3,France,0.10112376828462857,10.112376828462857,0.0246457039652863,2.46457039652863
3914,"Ion-exchangers Basd On Plastics, In Primary Forms",4,Germany,0.08258835811736474,8.258835811736475,0.0183393153606136,1.83393153606136
3914,"Ion-exchangers Basd On Plastics, In Primary Forms",5,Canada,0.07553266207358385,7.5532662073583845,0.009651772529844,0.9651772529843999
3914,"Ion-exchangers Basd On Plastics, In Primary Forms",6,India,0.07078609827281394,7.078609827281395,0.0276343604622721,2.76343604622721
3914,"Ion-exchangers Basd On Plastics, In Primary Forms",7,Switzerland,0.06777898517504319,6.777898517504319,0.0250098512330326,2.50098512330326
3914,"Ion-exchangers Basd On Plastics, In Primary Forms",8,Romania,0.04106729220876011,4.106729220876011,0.0207547098024727,2.0754709802472697
3914,"Ion-exchangers Basd On Plastics, In Primary Forms",9,Japan,0.02979943083580309,2.9799430835803093,0.0216191564729053,2.16191564729053
3914,"Ion-exchangers Basd On Plastics, In Primary Forms",10,United Kingdom,0.026721431505414135,2.6721431505414133,0.0362105185847891,3.62105185847891
3915,"Waste, Parings And Scrap, Of Plastics",1,Canada,0.3671468838212183,36.71468838212183,0.0059267860998711,0.59267860998711
3915,"Waste, Parings And Scrap, Of Plastics",2,Mexico,0.29696219399674384,29.696219399674384,0.0067749800299984,0.6774980029998401
3915,"Waste, Parings And Scrap, Of Plastics",3,Thailand,0.05674899521334879,5.674899521334878,0.0330834460588725,3.30834460588725
3915,"Waste, Parings And Scrap, Of Plastics",4,Japan,0.0549934094532795,5.499340945327949,0.0225548049171176,2.2554804917117597
3915,"Waste, Parings And Scrap, Of Plastics",5,Honduras,0.05048175581572846,5.048175581572846,0.0058851861123169,0.58851861123169
3915,"Waste, Parings And Scrap, Of Plastics",6,Indonesia,0.04640070173741744,4.640070173741744,0.0255185637478099,2.5518563747809897
3915,"Waste, Parings And Scrap, Of Plastics",7,Ecuador,0.04366573312412381,4.366573312412381,0.0199147789422495,1.9914778942249503
3915,"Waste, Parings And Scrap, Of Plastics",8,Czech Republic,0.03273520778810832,3.273520778810832,0.0506935423004154,5.06935423004154
3915,"Waste, Parings And Scrap, Of Plastics",9,Italy,0.02714742623781307,2.714742623781307,0.0610879090298959,6.10879090298959
3915,"Waste, Parings And Scrap, Of Plastics",10,Taiwan,0.023717692812218426,2.3717692812218427,0.0514957253664663,5.14957253664663
3916,"Monofil, Cr-sect Ovimm, Rods, Sticks Etc, Plastics",1,Canada,0.7173928206972296,71.73928206972296,0.0023968424918099,0.23968424918099
3916,"Monofil, Cr-sect Ovimm, Rods, Sticks Etc, Plastics",2,China,0.1062800911038995,10.62800911038995,0.5221434485284111,52.21434485284111
3916,"Monofil, Cr-sect Ovimm, Rods, Sticks Etc, Plastics",3,Germany,0.045692418621663726,4.569241862166373,0.1223811076090194,12.23811076090194
3916,"Monofil, Cr-sect Ovimm, Rods, Sticks Etc, Plastics",4,Mexico,0.03824312238046611,3.824312238046611,0.0172798709339851,1.72798709339851
3916,"Monofil, Cr-sect Ovimm, Rods, Sticks Etc, Plastics",5,United Kingdom,0.02386389725297502,2.386389725297502,0.108397756319018,10.8397756319018
3916,"Monofil, Cr-sect Ovimm, Rods, Sticks Etc, Plastics",6,India,0.016928134934934655,1.6928134934934655,0.1602724146677268,16.02724146677268
3916,"Monofil, Cr-sect Ovimm, Rods, Sticks Etc, Plastics",7,Vietnam,0.015642646654738697,1.5642646654738697,0.1491498002182122,14.91498002182122
3916,"Monofil, Cr-sect Ovimm, Rods, Sticks Etc, Plastics",8,Italy,0.014757448784388812,1.4757448784388811,0.1261751999600819,12.61751999600819
3916,"Monofil, Cr-sect Ovimm, Rods, Sticks Etc, Plastics",9,France,0.011050108559474494,1.1050108559474494,0.0997076284266778,9.97076284266778
3916,"Monofil, Cr-sect Ovimm, Rods, Sticks Etc, Plastics",10,Israel,0.010149311010229351,1.0149311010229352,0.0905571970036111,9.055719700361111
3917,"Tubes, Pipes & Hoses & Their Fittings, Of Plastics",1,Canada,0.2371364196097628,23.713641960976283,0.0054190257337859,0.54190257337859
3917,"Tubes, Pipes & Hoses & Their Fittings, Of Plastics",2,Mexico,0.22898274347256353,22.898274347256354,0.0224883757389467,2.24883757389467
3917,"Tubes, Pipes & Hoses & Their Fittings, Of Plastics",3,China,0.18181614966592444,18.181614966592445,0.4616539731297001,46.16539731297001
3917,"Tubes, Pipes & Hoses & Their Fittings, Of Plastics",4,Germany,0.07985672679597382,7.985672679597382,0.1040209289567824,10.40209289567824
3917,"Tubes, Pipes & Hoses & Their Fittings, Of Plastics",5,Taiwan,0.07062184950684239,7.062184950684239,0.1215330137273922,12.15330137273922
3917,"Tubes, Pipes & Hoses & Their Fittings, Of Plastics",6,Singapore,0.05584522888109391,5.584522888109391,0.004901400722795,0.4901400722795
3917,"Tubes, Pipes & Hoses & Their Fittings, Of Plastics",7,United Kingdom,0.04765785378072055,4.765785378072055,0.1022518444262519,10.22518444262519
3917,"Tubes, Pipes & Hoses & Their Fittings, Of Plastics",8,Japan,0.0429205908000422,4.29205908000422,0.1031582522765927,10.31582522765927
3917,"Tubes, Pipes & Hoses & Their Fittings, Of Plastics",9,Italy,0.02820582318742664,2.820582318742664,0.1151097496392665,11.51097496392665
3917,"Tubes, Pipes & Hoses & Their Fittings, Of Plastics",10,"Korea, South",0.026956614299649784,2.6956614299649786,0.0871414309760434,8.71414309760434
3918,"Floor Cover (rolls & Tiles) & Wall Cover, Plastics",1,China,0.4174556961874946,41.745569618749464,0.4344395409753991,43.44395409753991
3918,"Floor Cover (rolls & Tiles) & Wall Cover, Plastics",2,Vietnam,0.320950967182111,32.0950967182111,0.1401675360470081,14.01675360470081
3918,"Floor Cover (rolls & Tiles) & Wall Cover, Plastics",3,"Korea, South",0.12082136322750896,12.082136322750896,0.081008405501583,8.100840550158301
3918,"Floor Cover (rolls & Tiles) & Wall Cover, Plastics",4,Thailand,0.041984765717995684,4.198476571799568,0.1259088993810596,12.59088993810596
3918,"Floor Cover (rolls & Tiles) & Wall Cover, Plastics",5,Mexico,0.027810937258060435,2.7810937258060435,0.001540717139285,0.1540717139285
3918,"Floor Cover (rolls & Tiles) & Wall Cover, Plastics",6,Taiwan,0.020288260982460254,2.0288260982460256,0.1340271657586458,13.402716575864579
3918,"Floor Cover (rolls & Tiles) & Wall Cover, Plastics",7,Canada,0.017566452534438646,1.7566452534438646,0.0079880383235178,0.7988038323517801
3918,"Floor Cover (rolls & Tiles) & Wall Cover, Plastics",8,India,0.016497593680478442,1.6497593680478442,0.1374746430151117,13.747464301511169
3918,"Floor Cover (rolls & Tiles) & Wall Cover, Plastics",9,France,0.009477156364961723,0.9477156364961723,0.1273770664149554,12.737706641495539
3918,"Floor Cover (rolls & Tiles) & Wall Cover, Plastics",10,United Kingdom,0.00714680686449021,0.7146806864490209,0.1253446212815024,12.53446212815024
3919,"Self-adhesive Plates, Sheets, Film Etc Of Plastics",1,China,0.18516337306475777,18.516337306475776,0.4824367945885666,48.24367945885666
3919,"Self-adhesive Plates, Sheets, Film Etc Of Plastics",2,Canada,0.17665205217058394,17.665205217058393,0.0158258754213675,1.58258754213675
3919,"Self-adhesive Plates, Sheets, Film Etc Of Plastics",3,Mexico,0.14404025674559803,14.404025674559803,0.0290235268063709,2.9023526806370903
3919,"Self-adhesive Plates, Sheets, Film Etc Of Plastics",4,Taiwan,0.12927049356546824,12.927049356546824,0.1506759917944605,15.06759917944605
3919,"Self-adhesive Plates, Sheets, Film Etc Of Plastics",5,Germany,0.09066871688922334,9.066871688922335,0.1242221338485749,12.422213384857491
3919,"Self-adhesive Plates, Sheets, Film Etc Of Plastics",6,"Korea, South",0.08625851627201264,8.625851627201264,0.0880208394386977,8.802083943869771
3919,"Self-adhesive Plates, Sheets, Film Etc Of Plastics",7,Japan,0.07725443844174364,7.725443844174364,0.1214240550356555,12.14240550356555
3919,"Self-adhesive Plates, Sheets, Film Etc Of Plastics",8,India,0.05502242829979359,5.502242829979359,0.1685089951643644,16.850899516436442
